pic_id,pred,,,,
pic_2060719225,0.095156 ,,,,
pic_2060741173,0.399103 ,,,,
pic_2060745857,0.059644 ,,,,
pic_2060750330,0.004136 ,,,,
pic_2060761574,0.067022 ,,,,
pic_2060768525,0.247260 ,,,,
pic_2060772579,0.793819 ,,,,
pic_2060777366,0.518894 ,,,,
pic_2060786626,0.725429 ,,,,
pic_2060797213,0.587668 ,,,,
pic_2060813428,0.904410 ,,,,
pic_2060823852,0.280005 ,,,,
pic_2060840644,0.000355 ,,,,
pic_2060844184,0.138623 ,,,,
pic_2060852144,0.851599 ,,,,
pic_2060863727,0.018096 ,,,,
pic_2060887510,0.009774 ,,,,
pic_2060892832,0.953735 ,,,,
pic_2060903066,0.420056 ,,,,
pic_2060906683,0.326902 ,,,,
pic_2060918474,0.065726 ,,,,
pic_2060925861,0.998443 ,,,,
pic_2060943556,0.002366 ,,,,
pic_2060954745,0.109245 ,,,,
pic_2060975619,0.118301 ,,,,
pic_2060997743,0.032930 ,,,,
pic_2061023166,0.167098 ,,,,
pic_2061027096,0.998210 ,,,,
pic_2061035405,0.117053 ,,,,
pic_2061061303,0.010031 ,,,,
pic_2061072127,0.002532 ,,,,
pic_2061093926,0.199912 ,,,,
pic_2061133131,0.713373 ,,,,
pic_2061167706,0.868755 ,,,,
pic_2061213028,0.706219 ,,,,
pic_2061221136,0.532217 ,,,,
pic_2061228813,0.571225 ,,,,
pic_2061234330,0.619400 ,,,,
pic_2061252471,0.068913 ,,,,
pic_2061252973,0.250383 ,,,,
pic_2061261217,0.001029 ,,,,
pic_2061264379,0.815989 ,,,,
pic_2061293334,0.005876 ,,,,
pic_2061301818,0.002724 ,,,,
pic_2061311086,0.389269 ,,,,
pic_2061329512,0.009528 ,,,,
pic_2061356364,0.231297 ,,,,
pic_2061364476,0.907910 ,,,,
pic_2061434899,0.305920 ,,,,
pic_2061445114,0.063635 ,,,,
pic_2061457776,0.561691 ,,,,
pic_2061469618,0.038730 ,,,,
pic_2061493948,0.002440 ,,,,
pic_2061542464,0.563482 ,,,,
pic_2061555063,0.308832 ,,,,
pic_2061577967,0.177445 ,,,,
pic_2061625602,0.791528 ,,,,
pic_2061638333,0.308737 ,,,,
pic_2061647728,0.719395 ,,,,
pic_2061678886,0.927235 ,,,,
pic_2061859864,0.868404 ,,,,
pic_2061885204,0.810837 ,,,,
pic_2061909473,0.007936 ,,,,
pic_2061921185,0.301094 ,,,,
pic_2061921202,0.065571 ,,,,
pic_2061930995,0.255496 ,,,,
pic_2061953100,0.021580 ,,,,
pic_2061962885,0.500554 ,,,,
pic_2061966596,0.988809 ,,,,
pic_2061979997,0.285972 ,,,,
pic_2061994075,0.000058 ,,,,
pic_2062011605,0.682450 ,,,,
pic_2062026970,0.001817 ,,,,
pic_2062041284,0.419429 ,,,,
pic_2062042548,0.097391 ,,,,
pic_2062046873,0.000053 ,,,,
pic_2062057046,0.873510 ,,,,
pic_2062066657,0.342807 ,,,,
pic_2062073331,0.272593 ,,,,
pic_2062155902,0.654583 ,,,,
pic_2062162824,0.088034 ,,,,
pic_2062177942,0.101251 ,,,,
pic_2062190670,0.000545 ,,,,
pic_2062231948,0.991712 ,,,,
pic_2062270996,0.086740 ,,,,
pic_2062277538,0.680639 ,,,,
pic_2062288231,0.605853 ,,,,
pic_2062293438,0.767086 ,,,,
pic_2062294093,0.624196 ,,,,
pic_2062299830,0.427524 ,,,,
pic_2062315956,0.041169 ,,,,
pic_2062338827,0.345365 ,,,,
pic_2062349037,0.949852 ,,,,
pic_2062354888,0.000207 ,,,,
pic_2062358395,0.987131 ,,,,
pic_2062372644,0.006645 ,,,,
pic_2062416368,0.984026 ,,,,
pic_2062475259,0.787634 ,,,,
pic_2062507214,0.900413 ,,,,
pic_2062563797,0.251292 ,,,,
pic_2062568474,0.066378 ,,,,
pic_2062570802,0.136905 ,,,,
pic_2062572749,0.026678 ,,,,
pic_2062573676,0.000057 ,,,,
pic_2062581733,0.011899 ,,,,
pic_2062590657,0.171061 ,,,,
pic_2062611164,0.069533 ,,,,
pic_2062612522,0.231886 ,,,,
pic_2062627613,0.305879 ,,,,
pic_2062629945,0.402232 ,,,,
pic_2062672381,0.368911 ,,,,
pic_2062678562,0.767486 ,,,,
pic_2062680349,0.958645 ,,,,
pic_2062686513,0.446675 ,,,,
pic_2062692526,0.996014 ,,,,
pic_2062695981,0.715982 ,,,,
pic_2062699318,0.651641 ,,,,
pic_2062720335,0.753894 ,,,,
pic_2062724754,0.002958 ,,,,
pic_2062744452,0.710158 ,,,,
pic_2062769031,0.942066 ,,,,
pic_2062769736,0.004246 ,,,,
pic_2062821252,0.312528 ,,,,
pic_2062869566,0.996002 ,,,,
pic_2062884933,0.056774 ,,,,
pic_2062901844,0.412730 ,,,,
pic_2062907506,0.030851 ,,,,
pic_2062916270,0.001738 ,,,,
pic_2062919038,0.615386 ,,,,
pic_2062929419,0.203963 ,,,,
pic_2062959896,0.007243 ,,,,
pic_2062971339,0.009182 ,,,,
pic_2062980254,0.533674 ,,,,
pic_2062986329,0.003374 ,,,,
pic_2063044569,0.458984 ,,,,
pic_2063058964,0.016343 ,,,,
pic_2063113757,0.741089 ,,,,
pic_2063129062,0.120785 ,,,,
pic_2063131277,0.779279 ,,,,
pic_2063132052,0.128568 ,,,,
pic_2063142348,0.919211 ,,,,
pic_2063149451,0.003829 ,,,,
pic_2063154902,0.020426 ,,,,
pic_2063170117,0.033799 ,,,,
pic_2063190179,0.549191 ,,,,
pic_2063214276,0.038883 ,,,,
pic_2063235591,0.565204 ,,,,
pic_2063258211,0.990426 ,,,,
pic_2063262329,0.856345 ,,,,
pic_2063315461,0.773467 ,,,,
pic_2063353267,0.267745 ,,,,
pic_2063370497,0.954390 ,,,,
pic_2063373946,0.048690 ,,,,
pic_2063375937,0.794546 ,,,,
pic_2063378657,0.478502 ,,,,
pic_2063385681,0.606911 ,,,,
pic_2063399200,0.503621 ,,,,
pic_2063422375,0.987700 ,,,,
pic_2063438492,0.906662 ,,,,
pic_2063499339,0.002831 ,,,,
pic_2063529385,0.908491 ,,,,
pic_2063552272,0.009932 ,,,,
pic_2063556438,0.027349 ,,,,
pic_2063571838,0.001203 ,,,,
pic_2063574257,0.194527 ,,,,
pic_2063590589,0.939810 ,,,,
pic_2063643879,0.218212 ,,,,
pic_2063666217,0.819926 ,,,,
pic_2063692274,0.345577 ,,,,
pic_2063700522,0.010918 ,,,,
pic_2063717800,0.307765 ,,,,
pic_2063736209,0.460623 ,,,,
pic_2063760045,0.957319 ,,,,
pic_2063771210,0.493133 ,,,,
pic_2063781815,0.000826 ,,,,
pic_2063786170,0.356081 ,,,,
pic_2063796194,0.865800 ,,,,
pic_2063804003,0.019181 ,,,,
pic_2063849417,0.533783 ,,,,
pic_2063868067,0.047319 ,,,,
pic_2063883998,0.396381 ,,,,
pic_2063884392,0.743200 ,,,,
pic_2063917876,0.961121 ,,,,
pic_2063923867,0.799026 ,,,,
pic_2063955640,0.640072 ,,,,
pic_2063966913,0.280135 ,,,,
pic_2063981943,0.657835 ,,,,
pic_2063997701,0.256889 ,,,,
pic_2064004174,0.000125 ,,,,
pic_2064010423,0.014540 ,,,,
pic_2064023121,0.456103 ,,,,
pic_2064028444,0.231810 ,,,,
pic_2064032316,0.995699 ,,,,
pic_2064051133,0.156457 ,,,,
pic_2064071477,0.977298 ,,,,
pic_2064076061,0.936849 ,,,,
pic_2064084014,0.644862 ,,,,
pic_2064087414,0.737983 ,,,,
pic_2064113580,0.453991 ,,,,
pic_2064113977,0.008734 ,,,,
pic_2064150123,0.265042 ,,,,
pic_2064163726,0.996243 ,,,,
pic_2064178245,0.989777 ,,,,
pic_2064188436,0.008632 ,,,,
pic_2064199345,0.426860 ,,,,
pic_2064220609,0.152083 ,,,,
pic_2064223748,0.046126 ,,,,
pic_2064235524,0.842085 ,,,,
pic_2064260096,0.329428 ,,,,
pic_2064270629,0.576084 ,,,,
pic_2064274642,0.520406 ,,,,
pic_2064281730,0.006223 ,,,,
pic_2064283075,0.037282 ,,,,
pic_2064293121,0.591078 ,,,,
pic_2064316662,0.028820 ,,,,
pic_2064346462,0.885345 ,,,,
pic_2064353672,0.339903 ,,,,
pic_2064359868,0.698758 ,,,,
pic_2064387543,0.407721 ,,,,
pic_2064409791,0.979077 ,,,,
pic_2064413855,0.080046 ,,,,
pic_2064492414,0.028238 ,,,,
pic_2064503358,0.051287 ,,,,
pic_2064503622,0.939664 ,,,,
pic_2064519161,0.116133 ,,,,
pic_2064543830,0.529320 ,,,,
pic_2064573315,0.000099 ,,,,
pic_2064582303,0.733777 ,,,,
pic_2064591720,0.253881 ,,,,
pic_2064619587,0.364657 ,,,,
pic_2064624137,0.999560 ,,,,
pic_2064627251,0.179395 ,,,,
pic_2064642215,0.018209 ,,,,
pic_2064643668,0.136626 ,,,,
pic_2064657311,0.615424 ,,,,
pic_2064666473,0.822237 ,,,,
pic_2064669718,0.057791 ,,,,
pic_2064683303,0.465232 ,,,,
pic_2064684625,0.001912 ,,,,
pic_2064700677,0.013152 ,,,,
pic_2064754457,0.183837 ,,,,
pic_2064758160,0.013780 ,,,,
pic_2064772868,0.371092 ,,,,
pic_2064775683,0.502520 ,,,,
pic_2064783471,0.000033 ,,,,
pic_2064791334,0.608451 ,,,,
pic_2064819892,0.859143 ,,,,
pic_2064829893,0.812515 ,,,,
pic_2064883329,0.124381 ,,,,
pic_2064926649,0.000220 ,,,,
pic_2064940425,0.317846 ,,,,
pic_2064953474,0.205443 ,,,,
pic_2064980902,0.192556 ,,,,
pic_2065014408,0.002688 ,,,,
pic_2065030141,0.672279 ,,,,
pic_2065047285,0.039544 ,,,,
pic_2065051609,0.515465 ,,,,
pic_2065068806,0.232396 ,,,,
pic_2065079495,0.897858 ,,,,
pic_2065096404,0.123972 ,,,,
pic_2065097286,0.372442 ,,,,
pic_2065120200,0.204011 ,,,,
pic_2065142343,0.591995 ,,,,
pic_2065163186,0.853618 ,,,,
pic_2065182869,0.425726 ,,,,
pic_2065183906,0.341178 ,,,,
pic_2065189569,0.843525 ,,,,
pic_2065199613,0.515462 ,,,,
pic_2065215590,0.929115 ,,,,
pic_2065219100,0.908904 ,,,,
pic_2065223250,0.588812 ,,,,
pic_2065224386,0.025772 ,,,,
pic_2065235704,0.330846 ,,,,
pic_2065245686,0.144879 ,,,,
pic_2065265151,0.746769 ,,,,
pic_2065272587,0.003528 ,,,,
pic_2065275770,0.128800 ,,,,
pic_2065303871,0.053532 ,,,,
pic_2065305332,0.005638 ,,,,
pic_2065343502,0.016677 ,,,,
pic_2065351427,0.472579 ,,,,
pic_2065365292,0.905409 ,,,,
pic_2065389938,0.829837 ,,,,
pic_2065414907,0.013427 ,,,,
pic_2065432393,0.230365 ,,,,
pic_2065438418,0.124092 ,,,,
pic_2065441902,0.362657 ,,,,
pic_2065446680,0.019796 ,,,,
pic_2065452539,0.129175 ,,,,
pic_2065457728,0.500187 ,,,,
pic_2065483518,0.611551 ,,,,
pic_2065500580,0.461878 ,,,,
pic_2065502110,0.022143 ,,,,
pic_2065543117,0.429721 ,,,,
pic_2065543668,0.807609 ,,,,
pic_2065554283,0.144229 ,,,,
pic_2065562605,0.837594 ,,,,
pic_2065589245,0.159700 ,,,,
pic_2065606913,0.280942 ,,,,
pic_2065695677,0.072936 ,,,,
pic_2065749811,0.925594 ,,,,
pic_2065752595,0.925020 ,,,,
pic_2065758710,0.524657 ,,,,
pic_2065837839,0.738328 ,,,,
pic_2065858416,0.916144 ,,,,
pic_2065868824,0.000081 ,,,,
pic_2065873101,0.609450 ,,,,
pic_2065889153,0.992488 ,,,,
pic_2065898138,0.249318 ,,,,
pic_2065899627,0.809605 ,,,,
pic_2065904078,0.815562 ,,,,
pic_2065914479,0.283304 ,,,,
pic_2065916426,0.882046 ,,,,
pic_2065937979,0.001345 ,,,,
pic_2065941585,0.009386 ,,,,
pic_2065951060,0.997070 ,,,,
pic_2065988109,0.000109 ,,,,
pic_2066027082,0.685571 ,,,,
pic_2066054954,0.565193 ,,,,
pic_2066090491,0.070125 ,,,,
pic_2066135565,0.466308 ,,,,
pic_2066141842,0.004189 ,,,,
pic_2066152594,0.015480 ,,,,
pic_2066155341,0.983300 ,,,,
pic_2066183166,0.338628 ,,,,
pic_2066188827,0.097028 ,,,,
pic_2066211299,0.644000 ,,,,
pic_2066258945,0.947325 ,,,,
pic_2066275885,0.859561 ,,,,
pic_2066280486,0.191496 ,,,,
pic_2066303544,0.394812 ,,,,
pic_2066352176,0.924594 ,,,,
pic_2066396848,0.880979 ,,,,
pic_2066410662,0.006153 ,,,,
pic_2066429091,0.086417 ,,,,
pic_2066466830,0.114486 ,,,,
pic_2066471219,0.549147 ,,,,
pic_2066487226,0.112522 ,,,,
pic_2066520728,0.054869 ,,,,
pic_2066532020,0.030032 ,,,,
pic_2066543262,0.934897 ,,,,
pic_2066552422,0.495084 ,,,,
pic_2066595946,0.928642 ,,,,
pic_2066609838,0.019321 ,,,,
pic_2066610864,0.177544 ,,,,
pic_2066667807,0.960521 ,,,,
pic_2066681975,0.224658 ,,,,
pic_2066682347,0.991468 ,,,,
pic_2066722180,0.187294 ,,,,
pic_2066723898,0.069646 ,,,,
pic_2066734548,0.000640 ,,,,
pic_2066746646,0.471845 ,,,,
pic_2066764576,0.029182 ,,,,
pic_2066778357,0.994827 ,,,,
pic_2066859363,0.208316 ,,,,
pic_2066956679,0.008937 ,,,,
pic_2066966327,0.024417 ,,,,
pic_2066970715,0.000624 ,,,,
pic_2066974454,0.574249 ,,,,
pic_2066983724,0.978731 ,,,,
pic_2067016993,0.860766 ,,,,
pic_2067032825,0.000132 ,,,,
pic_2067037691,0.118767 ,,,,
pic_2067051886,0.739101 ,,,,
pic_2067053945,0.744638 ,,,,
pic_2067105093,0.007226 ,,,,
pic_2067113156,0.510622 ,,,,
pic_2067131588,0.409236 ,,,,
pic_2067134651,0.204196 ,,,,
pic_2067148108,0.034054 ,,,,
pic_2067150454,0.058755 ,,,,
pic_2067156122,0.742142 ,,,,
pic_2067181158,0.542672 ,,,,
pic_2067181372,0.034119 ,,,,
pic_2067220927,0.052459 ,,,,
pic_2067284093,0.011942 ,,,,
pic_2067287596,0.332703 ,,,,
pic_2067287628,0.368532 ,,,,
pic_2067288012,0.000021 ,,,,
pic_2067297729,0.573898 ,,,,
pic_2067302189,0.204400 ,,,,
pic_2067303908,0.000332 ,,,,
pic_2067305560,0.043160 ,,,,
pic_2067309097,0.191549 ,,,,
pic_2067312518,0.067306 ,,,,
pic_2067356423,0.988383 ,,,,
pic_2067392979,0.809053 ,,,,
pic_2067412009,0.427497 ,,,,
pic_2067429811,0.000401 ,,,,
pic_2067453462,0.419021 ,,,,
pic_2067457375,0.042293 ,,,,
pic_2067458684,0.283502 ,,,,
pic_2067466372,0.771406 ,,,,
pic_2067471627,0.004875 ,,,,
pic_2067496416,0.558823 ,,,,
pic_2067505460,0.003203 ,,,,
pic_2067506849,0.153039 ,,,,
pic_2067516764,0.695426 ,,,,
pic_2067518915,0.902503 ,,,,
pic_2067560034,0.159614 ,,,,
pic_2067581734,0.954148 ,,,,
pic_2067589685,0.999260 ,,,,
pic_2067625470,0.020370 ,,,,
pic_2067626668,0.630049 ,,,,
pic_2067631187,0.619119 ,,,,
pic_2067639937,0.296936 ,,,,
pic_2067648369,0.484079 ,,,,
pic_2067662616,0.253434 ,,,,
pic_2067682486,0.291738 ,,,,
pic_2067705936,0.000823 ,,,,
pic_2067738332,0.426307 ,,,,
pic_2067784700,0.445240 ,,,,
pic_2067796232,0.849178 ,,,,
pic_2067807497,0.998869 ,,,,
pic_2067855653,0.012331 ,,,,
pic_2067870979,0.011691 ,,,,
pic_2067902054,0.000806 ,,,,
pic_2067912165,0.827957 ,,,,
pic_2067917740,0.060189 ,,,,
pic_2067931608,0.736750 ,,,,
pic_2067943196,0.788664 ,,,,
pic_2067952395,0.994468 ,,,,
pic_2067974085,0.217587 ,,,,
pic_2067992827,0.000817 ,,,,
pic_2067994253,0.407172 ,,,,
pic_2068004001,0.004061 ,,,,
pic_2068011808,0.046786 ,,,,
pic_2068016844,0.419606 ,,,,
pic_2068108233,0.845286 ,,,,
pic_2068152815,0.333218 ,,,,
pic_2068159491,0.030043 ,,,,
pic_2068159520,0.211937 ,,,,
pic_2068168684,0.000020 ,,,,
pic_2068177477,0.026093 ,,,,
pic_2068198702,0.032065 ,,,,
pic_2068220539,0.796762 ,,,,
pic_2068229321,0.418031 ,,,,
pic_2068245757,0.885872 ,,,,
pic_2068253455,0.383732 ,,,,
pic_2068254413,0.159498 ,,,,
pic_2068270843,0.021005 ,,,,
pic_2068289423,0.024809 ,,,,
pic_2068290222,0.656688 ,,,,
pic_2068297437,0.279808 ,,,,
pic_2068310010,0.074667 ,,,,
pic_2068345320,0.013117 ,,,,
pic_2068370267,0.001143 ,,,,
pic_2068370863,0.919465 ,,,,
pic_2068400235,0.005641 ,,,,
pic_2068424391,0.016981 ,,,,
pic_2068469902,0.086334 ,,,,
pic_2068472199,0.001234 ,,,,
pic_2068478355,0.005544 ,,,,
pic_2068480759,0.094828 ,,,,
pic_2068483931,0.683138 ,,,,
pic_2068483932,0.794339 ,,,,
pic_2068488488,0.004310 ,,,,
pic_2068493224,0.949093 ,,,,
pic_2068494731,0.000424 ,,,,
pic_2068538948,0.974771 ,,,,
pic_2068571800,0.018549 ,,,,
pic_2068587172,0.943891 ,,,,
pic_2068587719,0.562733 ,,,,
pic_2068589191,0.050621 ,,,,
pic_2068598100,0.001372 ,,,,
pic_2068604809,0.000800 ,,,,
pic_2068642264,0.950345 ,,,,
pic_2068659805,0.001834 ,,,,
pic_2068748173,0.669386 ,,,,
pic_2068765463,0.413002 ,,,,
pic_2068785979,0.181482 ,,,,
pic_2068814809,0.183153 ,,,,
pic_2068839629,0.906668 ,,,,
pic_2068897831,0.142586 ,,,,
pic_2068901462,0.560738 ,,,,
pic_2068907282,0.994472 ,,,,
pic_2068918913,0.023947 ,,,,
pic_2068936415,0.230495 ,,,,
pic_2068974599,0.049350 ,,,,
pic_2068974641,0.951487 ,,,,
pic_2068983540,0.636274 ,,,,
pic_2069022634,0.485318 ,,,,
pic_2069039689,0.666981 ,,,,
pic_2069060707,0.354238 ,,,,
pic_2069075040,0.667504 ,,,,
pic_2069083613,0.002104 ,,,,
pic_2069109309,0.571011 ,,,,
pic_2069113776,0.044185 ,,,,
pic_2069115999,0.981176 ,,,,
pic_2069126734,0.007208 ,,,,
pic_2069130789,0.713196 ,,,,
pic_2069136812,0.487377 ,,,,
pic_2069150456,0.626633 ,,,,
pic_2069152909,0.414318 ,,,,
pic_2069157664,0.007331 ,,,,
pic_2069240450,0.213214 ,,,,
pic_2069272144,0.473125 ,,,,
pic_2069287190,0.612796 ,,,,
pic_2069287809,0.207933 ,,,,
pic_2069291889,0.358014 ,,,,
pic_2069325199,0.011566 ,,,,
pic_2069352563,0.756978 ,,,,
pic_2069359818,0.873624 ,,,,
pic_2069361413,0.058050 ,,,,
pic_2069382397,0.253565 ,,,,
pic_2069383406,0.703274 ,,,,
pic_2069390054,0.956737 ,,,,
pic_2069405187,0.957014 ,,,,
pic_2069409320,0.830601 ,,,,
pic_2069419468,0.551293 ,,,,
pic_2069454751,0.926019 ,,,,
pic_2069488069,0.876099 ,,,,
pic_2069519482,0.381801 ,,,,
pic_2069545532,0.951179 ,,,,
pic_2069572231,0.689863 ,,,,
pic_2069573042,0.549600 ,,,,
pic_2069588016,0.001838 ,,,,
pic_2069590421,0.587478 ,,,,
pic_2069591096,0.038307 ,,,,
pic_2069598557,0.986803 ,,,,
pic_2069616177,0.000750 ,,,,
pic_2069661590,0.031373 ,,,,
pic_2069666239,0.989537 ,,,,
pic_2069670552,0.988796 ,,,,
pic_2069683621,0.337360 ,,,,
pic_2069743270,0.985533 ,,,,
pic_2069760087,0.153306 ,,,,
pic_2069804046,0.020377 ,,,,
pic_2069804917,0.005826 ,,,,
pic_2069827298,0.195616 ,,,,
pic_2069838959,0.972995 ,,,,
pic_2069882086,0.000079 ,,,,
pic_2069904794,0.150229 ,,,,
pic_2069914963,0.898530 ,,,,
pic_2069917077,0.031987 ,,,,
pic_2069992479,0.070838 ,,,,
pic_2069994492,0.415614 ,,,,
pic_2069996560,0.000965 ,,,,
pic_2070000281,0.529510 ,,,,
pic_2070042478,0.253755 ,,,,
pic_2070059993,0.198854 ,,,,
pic_2070063373,0.004781 ,,,,
pic_2070097501,0.314887 ,,,,
pic_2070100732,0.961469 ,,,,
pic_2070118613,0.798847 ,,,,
pic_2070118743,0.017218 ,,,,
pic_2070122565,0.990251 ,,,,
pic_2070138241,0.868741 ,,,,
pic_2070167256,0.266978 ,,,,
pic_2070175601,0.065686 ,,,,
pic_2070185011,0.414429 ,,,,
pic_2070197317,0.776018 ,,,,
pic_2070199569,0.085553 ,,,,
pic_2070216165,0.001478 ,,,,
pic_2070225890,0.054866 ,,,,
pic_2070238090,0.935597 ,,,,
pic_2070239289,0.887940 ,,,,
pic_2070252024,0.039292 ,,,,
pic_2070279649,0.945566 ,,,,
pic_2070297101,0.013316 ,,,,
pic_2070299715,0.007286 ,,,,
pic_2070307532,0.116982 ,,,,
pic_2070314035,0.832279 ,,,,
pic_2070316563,0.069650 ,,,,
pic_2070322281,0.232768 ,,,,
pic_2070332257,0.590633 ,,,,
pic_2070350028,0.047323 ,,,,
pic_2070358224,0.878435 ,,,,
pic_2070360724,0.787131 ,,,,
pic_2070446068,0.002090 ,,,,
pic_2070449765,0.034092 ,,,,
pic_2070462760,0.000171 ,,,,
pic_2070499783,0.078405 ,,,,
pic_2070529970,0.021886 ,,,,
pic_2070531738,0.941797 ,,,,
pic_2070572961,0.097861 ,,,,
pic_2070587545,0.123083 ,,,,
pic_2070638499,0.000149 ,,,,
pic_2070640726,0.043059 ,,,,
pic_2070654289,0.020230 ,,,,
pic_2070687337,0.629259 ,,,,
pic_2070688506,0.185699 ,,,,
pic_2070741477,0.115581 ,,,,
pic_2070746486,0.966395 ,,,,
pic_2070748677,0.389302 ,,,,
pic_2070778715,0.038125 ,,,,
pic_2070780928,0.417484 ,,,,
pic_2070781730,0.030700 ,,,,
pic_2070782538,0.598459 ,,,,
pic_2070785911,0.032448 ,,,,
pic_2070799983,0.289072 ,,,,
pic_2070855960,0.021944 ,,,,
pic_2070898677,0.838786 ,,,,
pic_2070910169,0.198522 ,,,,
pic_2070939696,0.952535 ,,,,
pic_2070940872,0.054325 ,,,,
pic_2070995477,0.074336 ,,,,
pic_2071001532,0.972056 ,,,,
pic_2071049458,0.227418 ,,,,
pic_2071057288,0.910421 ,,,,
pic_2071067796,0.014701 ,,,,
pic_2071072195,0.653634 ,,,,
pic_2071102529,0.002162 ,,,,
pic_2071110455,0.005780 ,,,,
pic_2071114919,0.287053 ,,,,
pic_2071142781,0.697539 ,,,,
pic_2071148503,0.281310 ,,,,
pic_2071154846,0.357420 ,,,,
pic_2071182010,0.333260 ,,,,
pic_2071217785,0.006169 ,,,,
pic_2071222931,0.747354 ,,,,
pic_2071228288,0.810879 ,,,,
pic_2071383238,0.000373 ,,,,
pic_2071392869,0.902220 ,,,,
pic_2071403460,0.663605 ,,,,
pic_2071453406,0.002804 ,,,,
pic_2071456516,0.639048 ,,,,
pic_2071474591,0.434683 ,,,,
pic_2071476028,0.008822 ,,,,
pic_2071491484,0.679981 ,,,,
pic_2071509447,0.009978 ,,,,
pic_2071511559,0.035774 ,,,,
pic_2071519598,0.197270 ,,,,
pic_2071554014,0.497211 ,,,,
pic_2071558982,0.213652 ,,,,
pic_2071559179,0.115594 ,,,,
pic_2071585527,0.973770 ,,,,
pic_2071603305,0.890359 ,,,,
pic_2071625479,0.103610 ,,,,
pic_2071630458,0.807493 ,,,,
pic_2071675613,0.039914 ,,,,
pic_2071695556,0.350156 ,,,,
pic_2071697770,0.000321 ,,,,
pic_2071725965,0.007018 ,,,,
pic_2071748284,0.034677 ,,,,
pic_2071759299,0.592131 ,,,,
pic_2071768010,0.605925 ,,,,
pic_2071808276,0.062925 ,,,,
pic_2071813922,0.757466 ,,,,
pic_2071833097,0.005042 ,,,,
pic_2071837246,0.205599 ,,,,
pic_2071855036,0.052374 ,,,,
pic_2071866056,0.501585 ,,,,
pic_2071906468,0.645806 ,,,,
pic_2071907645,0.079653 ,,,,
pic_2071911713,0.153581 ,,,,
pic_2071925685,0.050661 ,,,,
pic_2071943201,0.356656 ,,,,
pic_2071975615,0.380128 ,,,,
pic_2071980946,0.311845 ,,,,
pic_2071982146,0.104458 ,,,,
pic_2071982706,0.037408 ,,,,
pic_2071994775,0.016859 ,,,,
pic_2071995909,0.005030 ,,,,
pic_2072013742,0.184462 ,,,,
pic_2072018676,0.019562 ,,,,
pic_2072031297,0.026068 ,,,,
pic_2072040837,0.857216 ,,,,
pic_2072047225,0.698551 ,,,,
pic_2072048437,0.001575 ,,,,
pic_2072070968,0.694753 ,,,,
pic_2072079136,0.266656 ,,,,
pic_2072082026,0.849881 ,,,,
pic_2072096679,0.002362 ,,,,
pic_2072107805,0.449570 ,,,,
pic_2072108900,0.002623 ,,,,
pic_2072110275,0.021696 ,,,,
pic_2072127363,0.953750 ,,,,
pic_2072128040,0.839016 ,,,,
pic_2072151936,0.079433 ,,,,
pic_2072171089,0.535859 ,,,,
pic_2072172736,0.636712 ,,,,
pic_2072181715,0.979681 ,,,,
pic_2072207068,0.000388 ,,,,
pic_2072215133,0.075669 ,,,,
pic_2072220934,0.001588 ,,,,
pic_2072239692,0.954884 ,,,,
pic_2072254236,0.046713 ,,,,
pic_2072254740,0.000435 ,,,,
pic_2072256438,0.530815 ,,,,
pic_2072265045,0.078596 ,,,,
pic_2072281626,0.000203 ,,,,
pic_2072290338,0.346677 ,,,,
pic_2072314083,0.526585 ,,,,
pic_2072325894,0.363319 ,,,,
pic_2072326818,0.206953 ,,,,
pic_2072338260,0.220985 ,,,,
pic_2072340825,0.000526 ,,,,
pic_2072382215,0.002643 ,,,,
pic_2072392083,0.999271 ,,,,
pic_2072393477,0.493727 ,,,,
pic_2072421637,0.790335 ,,,,
pic_2072423408,0.947583 ,,,,
pic_2072426706,0.000369 ,,,,
pic_2072457526,0.030598 ,,,,
pic_2072483106,0.738592 ,,,,
pic_2072499808,0.128674 ,,,,
pic_2072508007,0.529097 ,,,,
pic_2072545140,0.968189 ,,,,
pic_2072570037,0.030020 ,,,,
pic_2072592544,0.234525 ,,,,
pic_2072600760,0.723014 ,,,,
pic_2072648993,0.042010 ,,,,
pic_2072661366,0.233926 ,,,,
pic_2072672939,0.000450 ,,,,
pic_2072680241,0.850924 ,,,,
pic_2072697229,0.066989 ,,,,
pic_2072720520,0.050849 ,,,,
pic_2072741790,0.819336 ,,,,
pic_2072743560,0.989005 ,,,,
pic_2072745258,0.006626 ,,,,
pic_2072747474,0.955277 ,,,,
pic_2072755132,0.005394 ,,,,
pic_2072760564,0.271671 ,,,,
pic_2072764386,0.425071 ,,,,
pic_2072770359,0.714387 ,,,,
pic_2072787663,0.259626 ,,,,
pic_2072791075,0.006330 ,,,,
pic_2072800948,0.339842 ,,,,
pic_2072810980,0.698954 ,,,,
pic_2072821327,0.051506 ,,,,
pic_2072821427,0.937652 ,,,,
pic_2072821672,0.152134 ,,,,
pic_2072822516,0.020854 ,,,,
pic_2072823190,0.928361 ,,,,
pic_2072828320,0.003053 ,,,,
pic_2072854275,0.870491 ,,,,
pic_2072867929,0.354794 ,,,,
pic_2072889323,0.125494 ,,,,
pic_2072890888,0.594818 ,,,,
pic_2072897353,0.984156 ,,,,
pic_2072899779,0.213819 ,,,,
pic_2072908430,0.371986 ,,,,
pic_2072916244,0.068211 ,,,,
pic_2072950892,0.297791 ,,,,
pic_2072981323,0.986059 ,,,,
